Grid Size ,32
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,12,2,80.578918457,80.57897949,0,-282.026275635,-1087.81512452,0
0,1,12,1,80.578918457,80.57885742,0,-282.026306153,-1168.39404297,0
0,1,12,0,80.578933715,80.57897949,0,-282.02632904,-1248.97296143,0
0,1,13,0,80.578918457,80.57897949,0,-201.447402954,-1248.97296143,0
0,1,14,0,80.5789184574,80.57897949,0,-120.868484497,-1248.97296143,0
0,1,14,1,80.5789260868,80.57885742,0,-120.868480683,-1168.39404297,0
0,1,14,2,80.5789031982,80.57897949,0,-120.868461609,-1087.81512452,0
0,1,13,2,80.578903198,80.57897949,0,-201.447364807,-1087.81512452,0
0,0,14,1,80.5789260868,80.57885742,0,-120.868480683,-1168.39404297,0
0,1,13,2,80.578903198,80.57897949,0,-201.447364807,-1087.81512452,0
0,1,13,1,80.578903198,80.57885742,0,-201.447395325,-1168.39404297,0
0,1,13,0,80.578918457,80.57897949,0,-201.447402954,-1248.97296143,0
0,1,14,0,80.5789184574,80.57897949,0,-120.868484497,-1248.97296143,0
0,1,15,0,80.5789196053,80.57897949,0,-40.289565466,-1248.97296143,0
0,1,15,1,80.5790166556,80.57885742,0,-40.2895093114,-1168.39404297,0
0,1,15,2,80.5790091245,80.57897949,0,-40.2895054475,-1087.81512452,0
0,1,14,2,80.5789031982,80.57897949,0,-120.868461609,-1087.81512452,0
0,0,15,1,80.5790166556,80.57885742,0,-40.2895093114,-1168.39404297,0
0,1,14,2,80.5789031982,80.57897949,0,-120.868461609,-1087.81512452,0
0,1,14,1,80.5789260868,80.57885742,0,-120.868480683,-1168.39404297,0
0,1,14,0,80.5789184574,80.57897949,0,-120.868484497,-1248.97296143,0
0,1,15,0,80.5789196053,80.57897949,0,-40.289565466,-1248.97296143,0
0,1,16,0,80.5789173088,80.57897949,0,40.2893529911,-1248.97296143,0
0,1,16,1,80.5788202585,80.57885742,0,40.2894091456,-1168.39404297,0
0,1,16,2,80.5788277896,80.57897949,0,40.2894130095,-1087.81512452,0
0,1,15,2,80.5790091245,80.57897949,0,-40.2895054475,-1087.81512452,0
0,0,16,1,80.5788202585,80.57885742,0,40.2894091456,-1168.39404297,0
0,1,15,2,80.5790091245,80.57897949,0,-40.2895054475,-1087.81512452,0
0,1,15,1,80.5790166556,80.57885742,0,-40.2895093114,-1168.39404297,0
0,1,15,0,80.5789196053,80.57897949,0,-40.289565466,-1248.97296143,0
0,1,16,0,80.5789173088,80.57897949,0,40.2893529911,-1248.97296143,0
0,1,17,0,80.5789184575,80.57897949,0,120.868270874,-1248.97296143,0
0,1,17,1,80.5789108281,80.57885742,0,120.868274689,-1168.39404297,0
0,1,17,2,80.5789184567,80.57897949,0,120.868286133,-1087.81512452,0
0,1,16,2,80.5788277896,80.57897949,0,40.2894130095,-1087.81512452,0
0,0,17,1,80.5789108281,80.57885742,0,120.868274689,-1168.39404297,0
0,1,16,2,80.5788277896,80.57897949,0,40.2894130095,-1087.81512452,0
0,1,16,1,80.5788202585,80.57885742,0,40.2894091456,-1168.39404297,0
0,1,16,0,80.5789173088,80.57897949,0,40.2893529911,-1248.97296143,0
0,1,17,0,80.5789184575,80.57897949,0,120.868270874,-1248.97296143,0
0,1,18,0,80.578918457,80.57897949,0,201.447189332,-1248.97296143,0
0,1,18,1,80.578918457,80.57885742,0,201.447189332,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
0,1,17,2,80.5789184567,80.57897949,0,120.868286133,-1087.81512452,0
0,0,18,1,80.578918457,80.57885742,0,201.447189332,-1168.39404297,0
0,1,17,2,80.5789184567,80.57897949,0,120.868286133,-1087.81512452,0
0,1,17,1,80.5789108281,80.57885742,0,120.868274689,-1168.39404297,0
0,1,17,0,80.5789184575,80.57897949,0,120.868270874,-1248.97296143,0
0,1,18,0,80.578918457,80.57897949,0,201.447189332,-1248.97296143,0
0,1,19,0,80.578903198,80.57897949,0,282.026100159,-1248.97296143,0
0,1,19,1,80.578903198,80.57885742,0,282.026100159,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,19,1,80.578903198,80.57885742,0,282.026100159,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
0,1,18,1,80.578918457,80.57885742,0,201.447189332,-1168.39404297,0
0,1,18,0,80.578918457,80.57897949,0,201.447189332,-1248.97296143,0
0,1,19,0,80.578903198,80.57897949,0,282.026100159,-1248.97296143,0
0,1,20,0,80.578918457,80.57897949,0,362.605010986,-1248.97296143,0
0,1,20,1,80.578918457,80.57885742,0,362.605010986,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,20,1,80.578918457,80.57885742,0,362.605010986,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
0,1,19,1,80.578903198,80.57885742,0,282.026100159,-1168.39404297,0
0,1,19,0,80.578903198,80.57897949,0,282.026100159,-1248.97296143,0
0,1,20,0,80.578918457,80.57897949,0,362.605010986,-1248.97296143,0
0,1,21,0,80.578918457,80.57897949,0,443.183929444,-1248.97296143,0
0,1,21,1,80.578918457,80.57885742,0,443.183929444,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,21,1,80.578918457,80.57885742,0,443.183929444,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
0,1,20,1,80.578918457,80.57885742,0,362.605010986,-1168.39404297,0
0,1,20,0,80.578918457,80.57897949,0,362.605010986,-1248.97296143,0
0,1,21,0,80.578918457,80.57897949,0,443.183929444,-1248.97296143,0
0,1,22,0,80.578918457,80.57897949,0,523.7628479,-1248.97296143,0
0,1,22,1,80.578918457,80.57885742,0,523.7628479,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,22,1,80.578918457,80.57885742,0,523.7628479,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
0,1,21,1,80.578918457,80.57885742,0,443.183929444,-1168.39404297,0
0,1,21,0,80.578918457,80.57897949,0,443.183929444,-1248.97296143,0
0,1,22,0,80.578918457,80.57897949,0,523.7628479,-1248.97296143,0
0,1,23,0,80.578918457,80.57897949,0,604.341766357,-1248.97296143,0
0,1,23,1,80.578918457,80.57885742,0,604.341766357,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,23,1,80.578918457,80.57885742,0,604.341766357,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
0,1,22,1,80.578918457,80.57885742,0,523.7628479,-1168.39404297,0
0,1,22,0,80.578918457,80.57897949,0,523.7628479,-1248.97296143,0
0,1,23,0,80.578918457,80.57897949,0,604.341766357,-1248.97296143,0
0,1,24,0,80.578918457,80.57897949,0,684.920684814,-1248.97296143,0
0,1,24,1,80.578918457,80.57885742,0,684.920684814,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,24,1,80.578918457,80.57885742,0,684.920684814,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
0,1,23,1,80.578918457,80.57885742,0,604.341766357,-1168.39404297,0
0,1,23,0,80.578918457,80.57897949,0,604.341766357,-1248.97296143,0
0,1,24,0,80.578918457,80.57897949,0,684.920684814,-1248.97296143,0
0,1,25,0,80.578857422,80.57897949,0,765.499572754,-1248.97296143,0
0,1,25,1,80.578857422,80.57885742,0,765.499572754,-1168.39404297,0
0,1,25,2,80.578857422,80.57897949,0,765.499572754,-1087.81512452,0
1,1,0,0,0,0,0,0,0,0
0,0,25,1,80.578857422,80.57885742,0,765.499572754,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
0,1,24,1,80.578918457,80.57885742,0,684.920684814,-1168.39404297,0
0,1,24,0,80.578918457,80.57897949,0,684.920684814,-1248.97296143,0
0,1,25,0,80.578857422,80.57897949,0,765.499572754,-1248.97296143,0
0,1,26,0,80.578918457,80.57897949,0,846.078460693,-1248.97296143,0
0,1,26,1,80.578918457,80.57885742,0,846.078460693,-1168.39404297,0
0,1,26,2,80.578918457,80.57897949,0,846.078460693,-1087.81512452,0
0,1,25,2,80.578857422,80.57897949,0,765.499572754,-1087.81512452,0
0,0,26,1,80.578918457,80.57885742,0,846.078460693,-1168.39404297,0
0,1,25,2,80.578857422,80.57897949,0,765.499572754,-1087.81512452,0
0,1,25,1,80.578857422,80.57885742,0,765.499572754,-1168.39404297,0
0,1,25,0,80.578857422,80.57897949,0,765.499572754,-1248.97296143,0
0,1,26,0,80.578918457,80.57897949,0,846.078460693,-1248.97296143,0
0,1,27,0,80.578918457,80.57897949,0,926.65737915,-1248.97296143,0
0,1,27,1,80.578918457,80.57885742,0,926.65737915,-1168.39404297,0
0,1,27,2,80.578918457,80.57897949,0,926.65737915,-1087.81512452,0
0,1,26,2,80.578918457,80.57897949,0,846.078460693,-1087.81512452,0
0,0,27,1,80.578918457,80.57885742,0,926.65737915,-1168.39404297,0
0,1,26,2,80.578918457,80.57897949,0,846.078460693,-1087.81512452,0
0,1,26,1,80.578918457,80.57885742,0,846.078460693,-1168.39404297,0
0,1,26,0,80.578918457,80.57897949,0,846.078460693,-1248.97296143,0
0,1,27,0,80.578918457,80.57897949,0,926.65737915,-1248.97296143,0
0,1,28,0,80.578918461,80.57897949,0,1007.23629761,-1248.97296143,0
0,1,28,1,80.578918461,80.57885742,0,1007.23629761,-1168.39404297,0
0,1,28,2,80.578918461,80.57897949,0,1007.23629761,-1087.81512452,0
0,1,27,2,80.578918457,80.57897949,0,926.65737915,-1087.81512452,0
0,0,28,1,80.578918461,80.57885742,0,1007.23629761,-1168.39404297,0
0,1,27,2,80.578918457,80.57897949,0,926.65737915,-1087.81512452,0
0,1,27,1,80.578918457,80.57885742,0,926.65737915,-1168.39404297,0
0,1,27,0,80.578918457,80.57897949,0,926.65737915,-1248.97296143,0
0,1,28,0,80.578918461,80.57897949,0,1007.23629761,-1248.97296143,0
0,1,29,0,80.57885742,80.57897949,0,1087.81518555,-1248.97296143,0
0,1,29,1,80.57885742,80.57885742,0,1087.81518555,-1168.39404297,0
0,1,29,2,80.57885742,80.57897949,0,1087.81518555,-1087.81512452,0
0,1,28,2,80.578918461,80.57897949,0,1007.23629761,-1087.81512452,0
0,0,29,1,80.57885742,80.57885742,0,1087.81518555,-1168.39404297,0
0,1,28,2,80.578918461,80.57897949,0,1007.23629761,-1087.81512452,0
0,1,28,1,80.578918461,80.57885742,0,1007.23629761,-1168.39404297,0
0,1,28,0,80.578918461,80.57897949,0,1007.23629761,-1248.97296143,0
0,1,29,0,80.57885742,80.57897949,0,1087.81518555,-1248.97296143,0
0,1,30,0,80.57897949,80.57897949,0,1168.394104,-1248.97296143,0
0,1,30,1,80.57897949,80.57885742,0,1168.394104,-1168.39404297,0
0,1,30,2,80.57897949,80.57897949,0,1168.394104,-1087.81512452,0
0,1,29,2,80.57885742,80.57897949,0,1087.81518555,-1087.81512452,0
0,0,30,1,80.57897949,80.57885742,0,1168.394104,-1168.39404297,0
0,1,29,2,80.57885742,80.57897949,0,1087.81518555,-1087.81512452,0
0,1,29,1,80.57885742,80.57885742,0,1087.81518555,-1168.39404297,0
0,1,29,0,80.57885742,80.57897949,0,1087.81518555,-1248.97296143,0
0,1,30,0,80.57897949,80.57897949,0,1168.394104,-1248.97296143,0
0,1,31,0,80.57885742,80.57885742,0,1248.97302246,-1248.97302246,0
0,1,31,1,80.57885742,80.57897949,0,1248.97302246,-1168.394104,0
0,1,31,2,80.57885742,80.57885742,0,1248.97302246,-1087.81518555,0
0,1,30,2,80.57897949,80.57897949,0,1168.394104,-1087.81512452,0
0,0,31,1,80.57885742,80.57897949,0,1248.97302246,-1168.394104,0
0,1,30,2,80.57897949,80.57897949,0,1168.394104,-1087.81512452,0
0,1,30,1,80.57897949,80.57885742,0,1168.394104,-1168.39404297,0
0,1,30,0,80.57897949,80.57897949,0,1168.394104,-1248.97296143,0
0,1,31,0,80.57885742,80.57885742,0,1248.97302246,-1248.97302246,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,31,2,80.57885742,80.57885742,0,1248.97302246,-1087.81518555,0
0,0,0,2,80.57885742,80.57897949,0,-1248.97314453,-1087.81500245,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,1,80.57885742,80.57897949,0,-1248.97314453,-1168.39398193,0
0,1,1,1,80.57897949,80.57897949,0,-1168.39422607,-1168.39398193,0
0,1,1,2,80.57897949,80.57897949,0,-1168.39422607,-1087.81500245,0
0,1,1,3,80.57897949,80.578918462,0,-1168.39422607,-1007.23605347,0
0,1,0,3,80.57885742,80.578918462,0,-1248.97314453,-1007.23605347,0
0,0,1,2,80.57897949,80.57897949,0,-1168.39422607,-1087.81500245,0
0,1,0,3,80.57885742,80.578918462,0,-1248.97314453,-1007.23605347,0
0,1,0,2,80.57885742,80.57897949,0,-1248.97314453,-1087.81500245,0
0,1,0,1,80.57885742,80.57897949,0,-1248.97314453,-1168.39398193,0
0,1,1,1,80.57897949,80.57897949,0,-1168.39422607,-1168.39398193,0
0,1,2,1,80.57885742,80.57885742,0,-1087.81530762,-1168.39404297,0
0,1,2,2,80.57885742,80.57897949,0,-1087.81530762,-1087.81512452,0
0,1,2,3,80.57885742,80.579040532,0,-1087.81530762,-1007.2361145,0
0,1,1,3,80.57897949,80.578918462,0,-1168.39422607,-1007.23605347,0
0,0,2,2,80.57885742,80.57897949,0,-1087.81530762,-1087.81512452,0
0,1,1,3,80.57897949,80.578918462,0,-1168.39422607,-1007.23605347,0
0,1,1,2,80.57897949,80.57897949,0,-1168.39422607,-1087.81500245,0
0,1,1,1,80.57897949,80.57897949,0,-1168.39422607,-1168.39398193,0
0,1,2,1,80.57885742,80.57885742,0,-1087.81530762,-1168.39404297,0
0,1,3,1,80.578857426,80.57885742,0,-1007.2364502,-1168.39404297,0
0,1,3,2,80.578979496,80.57897949,0,-1007.23638916,-1087.81512452,0
0,1,3,3,80.578979496,80.578918461,0,-1007.23638916,-1007.23617554,0
0,1,2,3,80.57885742,80.579040532,0,-1087.81530762,-1007.2361145,0
0,0,3,2,80.578979496,80.57897949,0,-1007.23638916,-1087.81512452,0
0,1,2,3,80.57885742,80.579040532,0,-1087.81530762,-1007.2361145,0
0,1,2,2,80.57885742,80.57897949,0,-1087.81530762,-1087.81512452,0
0,1,2,1,80.57885742,80.57885742,0,-1087.81530762,-1168.39404297,0
0,1,3,1,80.578857426,80.57885742,0,-1007.2364502,-1168.39404297,0
0,1,4,1,80.578857421,80.57885742,0,-926.657592773,-1168.39404297,0
0,1,4,2,80.578857422,80.57897949,0,-926.657470703,-1087.81512452,0
0,1,4,3,80.578857422,80.578857426,0,-926.657470703,-1007.23620606,0
0,1,3,3,80.578979496,80.578918461,0,-1007.23638916,-1007.23617554,0
0,0,4,2,80.578857422,80.57897949,0,-926.657470703,-1087.81512452,0
0,1,3,3,80.578979496,80.578918461,0,-1007.23638916,-1007.23617554,0
0,1,3,2,80.578979496,80.57897949,0,-1007.23638916,-1087.81512452,0
0,1,3,1,80.578857426,80.57885742,0,-1007.2364502,-1168.39404297,0
0,1,4,1,80.578857421,80.57885742,0,-926.657592773,-1168.39404297,0
0,1,5,1,80.578918458,80.57885742,0,-846.078704834,-1168.39404297,0
0,1,5,2,80.578857422,80.57897949,0,-846.078613281,-1087.81512452,0
0,1,5,3,80.578918457,80.578857426,0,-846.078582763,-1007.23620606,0
0,1,4,3,80.578857422,80.578857426,0,-926.657470703,-1007.23620606,0
0,0,5,2,80.578857422,80.57897949,0,-846.078613281,-1087.81512452,0
0,1,4,3,80.578857422,80.578857426,0,-926.657470703,-1007.23620606,0
0,1,4,2,80.578857422,80.57897949,0,-926.657470703,-1087.81512452,0
0,1,4,1,80.578857421,80.57885742,0,-926.657592773,-1168.39404297,0
0,1,5,1,80.578918458,80.57885742,0,-846.078704834,-1168.39404297,0
0,1,6,1,80.578918457,80.57885742,0,-765.499786376,-1168.39404297,0
0,1,6,2,80.578857422,80.57897949,0,-765.499755859,-1087.81512452,0
0,1,6,3,80.578918457,80.578857426,0,-765.499664307,-1007.23620606,0
0,1,5,3,80.578918457,80.578857426,0,-846.078582763,-1007.23620606,0
0,0,6,2,80.578857422,80.57897949,0,-765.499755859,-1087.81512452,0
0,1,5,3,80.578918457,80.578857426,0,-846.078582763,-1007.23620606,0
0,1,5,2,80.578857422,80.57897949,0,-846.078613281,-1087.81512452,0
0,1,5,1,80.578918458,80.57885742,0,-846.078704834,-1168.39404297,0
0,1,6,1,80.578918457,80.57885742,0,-765.499786376,-1168.39404297,0
0,1,7,1,80.578857421,80.57885742,0,-684.920898438,-1168.39404297,0
0,1,7,2,80.578857421,80.57897949,0,-684.920898438,-1087.81512452,0
0,1,7,3,80.578857422,80.578857426,0,-684.920776367,-1007.23620606,0
0,1,6,3,80.578918457,80.578857426,0,-765.499664307,-1007.23620606,0
0,0,7,2,80.578857421,80.57897949,0,-684.920898438,-1087.81512452,0
0,1,6,3,80.578918457,80.578857426,0,-765.499664307,-1007.23620606,0
0,1,6,2,80.578857422,80.57897949,0,-765.499755859,-1087.81512452,0
0,1,6,1,80.578918457,80.57885742,0,-765.499786376,-1168.39404297,0
0,1,7,1,80.578857421,80.57885742,0,-684.920898438,-1168.39404297,0
0,1,8,1,80.578918457,80.57885742,0,-604.342010499,-1168.39404297,0
0,1,8,2,80.578918457,80.57897949,0,-604.342010499,-1087.81512452,0
0,1,8,3,80.578918457,80.578857426,0,-604.341888427,-1007.23620606,0
0,1,7,3,80.578857422,80.578857426,0,-684.920776367,-1007.23620606,0
0,0,8,2,80.578918457,80.57897949,0,-604.342010499,-1087.81512452,0
0,1,7,3,80.578857422,80.578857426,0,-684.920776367,-1007.23620606,0
0,1,7,2,80.578857421,80.57897949,0,-684.920898438,-1087.81512452,0
0,1,7,1,80.578857421,80.57885742,0,-684.920898438,-1168.39404297,0
0,1,8,1,80.578918457,80.57885742,0,-604.342010499,-1168.39404297,0
0,1,9,1,80.578918457,80.57885742,0,-523.763092041,-1168.39404297,0
0,1,9,2,80.578979493,80.57897949,0,-523.763061523,-1087.81512452,0
0,1,9,3,80.578887939,80.578857426,0,-523.762985229,-1007.23620606,0
0,1,8,3,80.578918457,80.578857426,0,-604.341888427,-1007.23620606,0
0,0,9,2,80.578979493,80.57897949,0,-523.763061523,-1087.81512452,0
0,1,8,3,80.578918457,80.578857426,0,-604.341888427,-1007.23620606,0
0,1,8,2,80.578918457,80.57897949,0,-604.342010499,-1087.81512452,0
0,1,8,1,80.578918457,80.57885742,0,-604.342010499,-1168.39404297,0
0,1,9,1,80.578918457,80.57885742,0,-523.763092041,-1168.39404297,0
0,1,10,1,80.578918458,80.57885742,0,-443.184173584,-1168.39404297,0
0,1,10,2,80.578948974,80.57897949,0,-443.18409729,-1087.81512452,0
0,1,10,3,80.578918457,80.578857426,0,-443.184082032,-1007.23620606,0
0,1,9,3,80.578887939,80.578857426,0,-523.762985229,-1007.23620606,0
0,0,10,2,80.578948974,80.57897949,0,-443.18409729,-1087.81512452,0
0,1,9,3,80.578887939,80.578857426,0,-523.762985229,-1007.23620606,0
0,1,9,2,80.578979493,80.57897949,0,-523.763061523,-1087.81512452,0
0,1,9,1,80.578918457,80.57885742,0,-523.763092041,-1168.39404297,0
0,1,10,1,80.578918458,80.57885742,0,-443.184173584,-1168.39404297,0
0,1,11,1,80.578948974,80.57885742,0,-362.605239868,-1168.39404297,0
0,1,11,2,80.57888794,80.57897949,0,-362.605178833,-1087.81512452,0
0,1,11,3,80.57888794,80.578857426,0,-362.605178833,-1007.23620606,0
0,1,10,3,80.578918457,80.578857426,0,-443.184082032,-1007.23620606,0
0,0,11,2,80.57888794,80.57897949,0,-362.605178833,-1087.81512452,0
0,1,10,3,80.578918457,80.578857426,0,-443.184082032,-1007.23620606,0
0,1,10,2,80.578948974,80.57897949,0,-443.18409729,-1087.81512452,0
0,1,10,1,80.578918458,80.57885742,0,-443.184173584,-1168.39404297,0
0,1,11,1,80.578948974,80.57885742,0,-362.605239868,-1168.39404297,0
0,1,12,1,80.578918457,80.57885742,0,-282.026306153,-1168.39404297,0
0,1,12,2,80.578918457,80.57897949,0,-282.026275635,-1087.81512452,0
0,1,12,3,80.578918457,80.578857426,0,-282.026275635,-1007.23620606,0
0,1,11,3,80.57888794,80.578857426,0,-362.605178833,-1007.23620606,0
0,0,12,2,80.578918457,80.57897949,0,-282.026275635,-1087.81512452,0
0,1,11,3,80.57888794,80.578857426,0,-362.605178833,-1007.23620606,0
0,1,11,2,80.57888794,80.57897949,0,-362.605178833,-1087.81512452,0
0,1,11,1,80.578948974,80.57885742,0,-362.605239868,-1168.39404297,0
0,1,12,1,80.578918457,80.57885742,0,-282.026306153,-1168.39404297,0
0,1,13,1,80.578903198,80.57885742,0,-201.447395325,-1168.39404297,0
0,1,13,2,80.578903198,80.57897949,0,-201.447364807,-1087.81512452,0
0,1,13,3,80.578918457,80.578857426,0,-201.447357178,-1007.23620606,0
0,1,12,3,80.578918457,80.578857426,0,-282.026275635,-1007.23620606,0
0,0,13,2,80.578903198,80.57897949,0,-201.447364807,-1087.81512452,0
0,1,12,3,80.578918457,80.578857426,0,-282.026275635,-1007.23620606,0
0,1,12,2,80.578918457,80.57897949,0,-282.026275635,-1087.81512452,0
0,1,12,1,80.578918457,80.57885742,0,-282.026306153,-1168.39404297,0
0,1,13,1,80.578903198,80.57885742,0,-201.447395325,-1168.39404297,0
0,1,14,1,80.5789260868,80.57885742,0,-120.868480683,-1168.39404297,0
0,1,14,2,80.5789031982,80.57897949,0,-120.868461609,-1087.81512452,0
0,1,14,3,80.5789108274,80.578857426,0,-120.868442535,-1007.23620606,0
0,1,13,3,80.578918457,80.578857426,0,-201.447357178,-1007.23620606,0
0,0,14,2,80.5789031982,80.57897949,0,-120.868461609,-1087.81512452,0
0,1,13,3,80.578918457,80.578857426,0,-201.447357178,-1007.23620606,0
0,1,13,2,80.578903198,80.57897949,0,-201.447364807,-1087.81512452,0
0,1,13,1,80.578903198,80.57885742,0,-201.447395325,-1168.39404297,0
0,1,14,1,80.5789260868,80.57885742,0,-120.868480683,-1168.39404297,0
0,1,15,1,80.5790166556,80.57885742,0,-40.2895093114,-1168.39404297,0
0,1,15,2,80.5790091245,80.57897949,0,-40.2895054475,-1087.81512452,0
0,1,15,3,80.5789863347,80.578857426,0,-40.2894939543,-1007.23620606,0
0,1,14,3,80.5789108274,80.578857426,0,-120.868442535,-1007.23620606,0
0,0,15,2,80.5790091245,80.57897949,0,-40.2895054475,-1087.81512452,0
0,1,14,3,80.5789108274,80.578857426,0,-120.868442535,-1007.23620606,0
0,1,14,2,80.5789031982,80.57897949,0,-120.868461609,-1087.81512452,0
0,1,14,1,80.5789260868,80.57885742,0,-120.868480683,-1168.39404297,0
0,1,15,1,80.5790166556,80.57885742,0,-40.2895093114,-1168.39404297,0
0,1,16,1,80.5788202585,80.57885742,0,40.2894091456,-1168.39404297,0
0,1,16,2,80.5788277896,80.57897949,0,40.2894130095,-1087.81512452,0
0,1,16,3,80.5788353206,80.578857426,0,40.2894168734,-1007.23620606,0
0,1,15,3,80.5789863347,80.578857426,0,-40.2894939543,-1007.23620606,0
0,0,16,2,80.5788277896,80.57897949,0,40.2894130095,-1087.81512452,0
0,1,15,3,80.5789863347,80.578857426,0,-40.2894939543,-1007.23620606,0
0,1,15,2,80.5790091245,80.57897949,0,-40.2895054475,-1087.81512452,0
0,1,15,1,80.5790166556,80.57885742,0,-40.2895093114,-1168.39404297,0
0,1,16,1,80.5788202585,80.57885742,0,40.2894091456,-1168.39404297,0
0,1,17,1,80.5789108281,80.57885742,0,120.868274689,-1168.39404297,0
0,1,17,2,80.5789184567,80.57897949,0,120.868286133,-1087.81512452,0
1,1,0,0,0,0,0,0,0,0
0,1,16,3,80.5788353206,80.578857426,0,40.2894168734,-1007.23620606,0
0,0,17,2,80.5789184567,80.57897949,0,120.868286133,-1087.81512452,0
0,1,16,3,80.5788353206,80.578857426,0,40.2894168734,-1007.23620606,0
0,1,16,2,80.5788277896,80.57897949,0,40.2894130095,-1087.81512452,0
0,1,16,1,80.5788202585,80.57885742,0,40.2894091456,-1168.39404297,0
0,1,17,1,80.5789108281,80.57885742,0,120.868274689,-1168.39404297,0
0,1,18,1,80.578918457,80.57885742,0,201.447189332,-1168.39404297,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,25,2,80.578857422,80.57897949,0,765.499572754,-1087.81512452,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,24,1,80.578918457,80.57885742,0,684.920684814,-1168.39404297,0
0,1,25,1,80.578857422,80.57885742,0,765.499572754,-1168.39404297,0
0,1,26,1,80.578918457,80.57885742,0,846.078460693,-1168.39404297,0
0,1,26,2,80.578918457,80.57897949,0,846.078460693,-1087.81512452,0
0,1,26,3,80.578918457,80.578857426,0,846.078460693,-1007.23620606,0
1,1,0,0,0,0,0,0,0,0
0,0,26,2,80.578918457,80.57897949,0,846.078460693,-1087.81512452,0
1,1,0,0,0,0,0,0,0,0
0,1,25,2,80.578857422,80.57897949,0,765.499572754,-1087.81512452,0
0,1,25,1,80.578857422,80.57885742,0,765.499572754,-1168.39404297,0
0,1,26,1,80.578918457,80.57885742,0,846.078460693,-1168.39404297,0
0,1,27,1,80.578918457,80.57885742,0,926.65737915,-1168.39404297,0
0,1,27,2,80.578918457,80.57897949,0,926.65737915,-1087.81512452,0
0,1,27,3,80.578918457,80.578857426,0,926.65737915,-1007.23620606,0
0,1,26,3,80.578918457,80.578857426,0,846.078460693,-1007.23620606,0
0,0,27,2,80.578918457,80.57897949,0,926.65737915,-1087.81512452,0
0,1,26,3,80.578918457,80.578857426,0,846.078460693,-1007.23620606,0
0,1,26,2,80.578918457,80.57897949,0,846.078460693,-1087.81512452,0
0,1,26,1,80.578918457,80.57885742,0,846.078460693,-1168.39404297,0
0,1,27,1,80.578918457,80.57885742,0,926.65737915,-1168.39404297,0
0,1,28,1,80.578918461,80.57885742,0,1007.23629761,-1168.39404297,0
0,1,28,2,80.578918461,80.57897949,0,1007.23629761,-1087.81512452,0
0,1,28,3,80.578918461,80.578857426,0,1007.23629761,-1007.23620606,0
0,1,27,3,80.578918457,80.578857426,0,926.65737915,-1007.23620606,0
